epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,1257.4,1.34226,1.31587,1.48654,0.70106,0.63281,0.68136,0.37542,1.40477,1.50626,1.61395,0.0083368,0.0083368,0.0083368
44,1287.04,1.30697,1.27449,1.47225,0.67668,0.60964,0.70015,0.42632,1.29243,1.27148,1.52846,0.0082972,0.0082972,0.0082972
45,1314.56,1.31532,1.25461,1.47119,0.7638,0.68544,0.76394,0.45934,1.32265,1.22225,1.51535,0.0082576,0.0082576,0.0082576
46,1344.4,1.29505,1.22437,1.44892,0.73512,0.75064,0.80255,0.47331,1.25466,1.09758,1.4695,0.008218,0.008218,0.008218
47,1374.59,1.30251,1.30009,1.49192,0.58288,0.66881,0.6349,0.34022,1.47982,1.74056,1.64224,0.0081784,0.0081784,0.0081784
48,1403.51,1.25911,1.19706,1.45251,0.74941,0.66974,0.74603,0.46707,1.27455,1.39889,1.46216,0.0081388,0.0081388,0.0081388
49,1431.43,1.29503,1.21353,1.4625,0.85772,0.70009,0.79865,0.47942,1.27917,1.20667,1.49166,0.0080992,0.0080992,0.0080992
50,1459.84,1.26016,1.25502,1.44612,0.73728,0.6624,0.74236,0.44634,1.23329,1.62498,1.46001,0.0080596,0.0080596,0.0080596
51,1490.33,1.2294,1.15722,1.40524,0.77401,0.74015,0.79603,0.46189,1.34905,1.21295,1.52117,0.00802,0.00802,0.00802
52,1517.91,1.28025,1.19342,1.45096,0.7904,0.68766,0.772,0.48942,1.284,1.44517,1.46819,0.0079804,0.0079804,0.0079804
53,1547.26,1.24321,1.14531,1.43779,0.71976,0.75413,0.79957,0.51143,1.2528,1.10068,1.45657,0.0079408,0.0079408,0.0079408
54,1575.34,1.20807,1.15186,1.40869,0.73135,0.66045,0.7296,0.38721,1.62055,1.2744,1.78782,0.0079012,0.0079012,0.0079012
55,1606.38,1.23036,1.14178,1.42003,0.78058,0.79595,0.83789,0.50206,1.23423,0.96205,1.45367,0.0078616,0.0078616,0.0078616
56,1635.96,1.21852,1.13718,1.43723,0.78143,0.65335,0.74134,0.43889,1.27792,1.23895,1.48534,0.007822,0.007822,0.007822
57,1665.1,1.23525,1.12333,1.42274,0.65728,0.67235,0.70133,0.41757,1.27135,1.74077,1.48899,0.0077824,0.0077824,0.0077824
58,1693.83,1.24356,1.13527,1.44349,0.79649,0.70273,0.81468,0.51554,1.16166,1.30022,1.41362,0.0077428,0.0077428,0.0077428
59,1723.71,1.16785,1.06845,1.37385,0.76189,0.75385,0.79555,0.49972,1.22692,1.09506,1.42468,0.0077032,0.0077032,0.0077032
60,1753.08,1.24713,1.13439,1.43453,0.89021,0.72848,0.84639,0.5399,1.22838,1.06635,1.42899,0.0076636,0.0076636,0.0076636
61,1779.67,1.20658,1.14225,1.42842,0.56609,0.69636,0.7102,0.43707,1.2628,2.10394,1.50175,0.007624,0.007624,0.007624
62,1809.42,1.15515,1.08022,1.35946,0.70315,0.71251,0.74163,0.45356,1.31708,1.38101,1.51943,0.0075844,0.0075844,0.0075844
63,1836.27,1.17312,1.09834,1.38047,0.87958,0.68493,0.83565,0.53299,1.20209,0.98362,1.43106,0.0075448,0.0075448,0.0075448
64,1864.57,1.14981,1.05302,1.37772,0.79778,0.83176,0.8535,0.5241,1.2287,1.08767,1.46248,0.0075052,0.0075052,0.0075052
65,1893.2,1.18914,1.04824,1.37795,0.78321,0.78403,0.81852,0.52054,1.18859,1.0923,1.39911,0.0074656,0.0074656,0.0074656
66,1920.51,1.1719,1.04938,1.36866,0.72223,0.68684,0.73788,0.44991,1.29223,1.05482,1.49551,0.007426,0.007426,0.007426
67,1948.36,1.18557,1.0847,1.38935,0.738,0.82766,0.83723,0.54357,1.14803,0.99842,1.38227,0.0073864,0.0073864,0.0073864
68,1976.98,1.15411,1.11734,1.36437,0.82263,0.77634,0.84156,0.55308,1.1354,1.02711,1.36268,0.0073468,0.0073468,0.0073468
69,2004.88,1.09865,0.98887,1.32982,0.80001,0.75126,0.84074,0.55331,1.13749,1.0023,1.36861,0.0073072,0.0073072,0.0073072
70,2031.53,1.15983,1.05042,1.39553,0.81226,0.75842,0.84337,0.53755,1.13695,1.30818,1.40854,0.0072676,0.0072676,0.0072676
71,2060.24,1.12519,1.03497,1.36118,0.8325,0.73903,0.81565,0.52239,1.17127,1.27267,1.41813,0.007228,0.007228,0.007228
72,2088.14,1.14991,0.99848,1.37345,0.90539,0.75566,0.85992,0.55061,1.16058,0.95482,1.3899,0.0071884,0.0071884,0.0071884
73,2114.31,1.16021,1.0312,1.35524,0.96292,0.76258,0.88091,0.58378,1.09814,0.94153,1.34508,0.0071488,0.0071488,0.0071488
74,2142.42,1.13484,0.98095,1.34232,0.87913,0.77785,0.86098,0.54208,1.20466,1.00094,1.40989,0.0071092,0.0071092,0.0071092
75,2172.54,1.1624,1.03308,1.37804,0.79555,0.78254,0.84658,0.51581,1.16523,1.07004,1.39981,0.0070696,0.0070696,0.0070696
76,2199.66,1.14072,0.99338,1.34625,0.79542,0.72814,0.81916,0.51918,1.25319,1.355,1.43664,0.00703,0.00703,0.00703
77,2230.12,1.08104,0.91661,1.3176,0.7033,0.72184,0.78465,0.51077,1.17894,1.75509,1.35506,0.0069904,0.0069904,0.0069904
78,2256.98,1.12059,0.97302,1.33614,0.88316,0.77135,0.87222,0.52948,1.17144,0.93842,1.39362,0.0069508,0.0069508,0.0069508
79,2284.15,1.08304,0.92917,1.29788,0.8411,0.75143,0.84292,0.51769,1.20934,0.97217,1.40591,0.0069112,0.0069112,0.0069112
80,2311.62,1.07712,0.96241,1.3136,0.79256,0.76892,0.82904,0.5114,1.13535,1.22809,1.38429,0.0068716,0.0068716,0.0068716
81,2338.66,1.10774,0.99121,1.34273,0.76342,0.75293,0.80073,0.5088,1.11803,1.26321,1.35878,0.006832,0.006832,0.006832
82,2368.52,1.07052,0.95478,1.31915,0.87859,0.73904,0.8399,0.54863,1.18895,1.14292,1.42319,0.0067924,0.0067924,0.0067924
83,2397.18,1.09594,0.94644,1.34057,0.84289,0.79727,0.85713,0.55465,1.12585,1.03812,1.36668,0.0067528,0.0067528,0.0067528
84,2426.44,1.09979,0.97208,1.31194,0.8445,0.77977,0.84274,0.56146,1.08071,1.0878,1.33139,0.0067132,0.0067132,0.0067132
85,2451.82,1.07641,0.93213,1.31968,0.94938,0.81627,0.8951,0.5962,1.07946,1.02526,1.34071,0.0066736,0.0066736,0.0066736
86,2479.75,1.07455,0.9474,1.32058,0.83744,0.7819,0.85578,0.5619,1.13824,1.18679,1.37334,0.006634,0.006634,0.006634
87,2507.01,1.07036,0.95431,1.30876,0.80848,0.73087,0.78011,0.49648,1.14241,0.94192,1.37881,0.0065944,0.0065944,0.0065944
88,2535.21,1.05987,0.90751,1.2961,0.79209,0.76373,0.82665,0.55417,1.11611,1.34598,1.3491,0.0065548,0.0065548,0.0065548
89,2562.78,1.07077,0.9426,1.30282,0.89543,0.74565,0.84935,0.5828,1.04111,0.89916,1.29634,0.0065152,0.0065152,0.0065152
90,2590.66,1.08791,0.91041,1.32761,0.84593,0.72563,0.86555,0.56762,1.11543,1.21861,1.33988,0.0064756,0.0064756,0.0064756
