epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
93,873.709,0.63876,0.52132,1.12081,0.89182,0.89419,0.92143,0.76795,0.75191,0.50004,1.24241,0.000344389,0.000344389,0.000344389
94,883.3,0.67117,0.5547,1.14315,0.88205,0.93196,0.91512,0.75813,0.76885,0.49957,1.25338,0.0003326,0.0003326,0.0003326
95,892.23,0.6339,0.5274,1.15555,0.91134,0.943,0.92153,0.74556,0.79761,0.49562,1.26889,0.00032081,0.00032081,0.00032081
96,902.582,0.63865,0.49799,1.117,0.91937,0.92348,0.91783,0.75649,0.78251,0.50256,1.23807,0.000309021,0.000309021,0.000309021
97,911.189,0.65748,0.52804,1.15253,0.92885,0.91901,0.93615,0.77313,0.77944,0.46877,1.26316,0.000297232,0.000297232,0.000297232
98,920.847,0.61979,0.54309,1.10812,0.89623,0.94115,0.92911,0.76113,0.79699,0.4657,1.27512,0.000285443,0.000285443,0.000285443
99,930.116,0.61925,0.50074,1.06271,0.85337,0.93849,0.92236,0.7644,0.8148,0.48638,1.2756,0.000273654,0.000273654,0.000273654
100,939.333,0.62005,0.54155,1.12593,0.88014,0.9359,0.93262,0.78184,0.77623,0.47795,1.23591,0.000261864,0.000261864,0.000261864
101,948.56,0.6249,0.52076,1.0674,0.8985,0.91026,0.92972,0.77816,0.77893,0.48654,1.23975,0.000250075,0.000250075,0.000250075
102,958.086,0.63864,0.53523,1.13604,0.89388,0.89744,0.92487,0.76759,0.79077,0.49133,1.25774,0.000238286,0.000238286,0.000238286
103,967.548,0.62633,0.51549,1.07551,0.91063,0.91026,0.92567,0.76668,0.78722,0.48882,1.25606,0.000226497,0.000226497,0.000226497
104,976.787,0.63295,0.51205,1.10661,0.90159,0.91026,0.92697,0.76614,0.78626,0.49031,1.24457,0.000214707,0.000214707,0.000214707
105,986.019,0.61095,0.48866,1.06221,0.91907,0.92093,0.92273,0.77506,0.77224,0.4723,1.2421,0.000202918,0.000202918,0.000202918
106,995.566,0.62074,0.51766,1.08079,0.90958,0.91745,0.9222,0.76358,0.77779,0.47645,1.26307,0.000191129,0.000191129,0.000191129
107,1004.96,0.5817,0.45019,1.08174,0.92159,0.86934,0.92209,0.77184,0.78187,0.48813,1.26966,0.00017934,0.00017934,0.00017934
108,1013.31,0.57727,0.46218,1.07426,0.87601,0.92308,0.92098,0.76617,0.77959,0.50176,1.26926,0.00016755,0.00016755,0.00016755
109,1022.64,0.60232,0.47411,1.08659,0.89816,0.932,0.92276,0.7748,0.77482,0.51662,1.26833,0.000155761,0.000155761,0.000155761
110,1031.74,0.58189,0.45997,1.07355,0.91393,0.93044,0.92203,0.77562,0.75534,0.49492,1.24208,0.000143972,0.000143972,0.000143972
111,1046.29,0.4982,0.44189,1.02903,0.89247,0.93219,0.92277,0.77232,0.75339,0.48837,1.23766,0.000132183,0.000132183,0.000132183
112,1055.21,0.46409,0.3668,0.99351,0.89475,0.93566,0.9207,0.75539,0.77153,0.48384,1.24304,0.000120393,0.000120393,0.000120393
113,1066.68,0.49821,0.41654,1.05412,0.86749,0.92551,0.91852,0.76002,0.76816,0.48082,1.24076,0.000108604,0.000108604,0.000108604
114,1077.07,0.48987,0.39171,1.02949,0.86574,0.92075,0.92458,0.77153,0.77196,0.47792,1.25365,9.68148e-05,9.68148e-05,9.68148e-05
115,1086.78,0.46428,0.37246,1.03766,0.88689,0.92612,0.91969,0.76472,0.76424,0.47128,1.2451,8.50255e-05,8.50255e-05,8.50255e-05
116,1098.49,0.47613,0.36939,1.02812,0.88543,0.93218,0.92321,0.76635,0.76362,0.47662,1.24738,7.32362e-05,7.32362e-05,7.32362e-05
117,1108.42,0.49746,0.40166,1.06408,0.88495,0.93368,0.92176,0.76334,0.76811,0.47608,1.24706,6.1447e-05,6.1447e-05,6.1447e-05
118,1118.85,0.47679,0.37789,1.06187,0.89107,0.94051,0.92268,0.7643,0.76351,0.47382,1.24383,4.96578e-05,4.96578e-05,4.96578e-05
119,1128.81,0.4791,0.37279,1.03053,0.8867,0.93445,0.92322,0.76726,0.76119,0.47354,1.24265,3.78685e-05,3.78685e-05,3.78685e-05
120,1138.17,0.439,0.33995,0.976,0.8864,0.93234,0.92317,0.76561,0.76161,0.47321,1.2425,2.60792e-05,2.60792e-05,2.60792e-05
