epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
103,497.103,0.5607,1.11511,0.47497,1.0168,0.96568,0.92857,0.9673,0.80013,0.95174,0.91667,0.94442,0.69852,0.71999,1.7527,0.46594,1.23384,0.000466997,0.000466997,0.000466997
104,501.791,0.57228,1.26361,0.46656,1.03345,0.95173,0.93313,0.97581,0.81008,0.95173,0.93313,0.96865,0.71085,0.73073,1.76236,0.46806,1.24974,0.000457566,0.000457566,0.000457566
105,506.487,0.5625,1.16843,0.46996,1.02878,0.96523,0.93385,0.97706,0.8069,0.96523,0.93385,0.9735,0.71998,0.68437,1.73876,0.40445,1.16387,0.000448134,0.000448134,0.000448134
106,511.19,0.55346,1.22025,0.45563,0.98399,0.97124,0.95288,0.98279,0.81919,0.97124,0.95288,0.97248,0.73002,0.67519,1.74501,0.37892,1.15021,0.000438703,0.000438703,0.000438703
107,516.021,0.55158,1.16321,0.46357,1.0037,0.97364,0.95561,0.96937,0.81597,0.97364,0.95561,0.96937,0.72296,0.67105,1.85823,0.40862,1.14501,0.000429272,0.000429272,0.000429272
108,520.91,0.56853,1.21947,0.45151,0.99229,0.97411,0.94498,0.97778,0.82044,0.97411,0.94498,0.96683,0.73388,0.64462,1.80244,0.40269,1.16533,0.00041984,0.00041984,0.00041984
109,525.72,0.57825,1.35079,0.46256,1.01263,0.97311,0.95089,0.97993,0.82212,0.97311,0.95089,0.9701,0.73367,0.66522,1.76523,0.39396,1.18109,0.000410409,0.000410409,0.000410409
110,530.53,0.55411,1.2019,0.44768,1.00551,0.93758,0.94977,0.97643,0.82871,0.93758,0.94977,0.96411,0.7246,0.66684,1.66827,0.41585,1.18175,0.000400977,0.000400977,0.000400977
111,535.433,0.51768,1.1575,0.42815,0.95357,0.91036,0.94478,0.96072,0.80552,0.91036,0.94478,0.95525,0.71827,0.64942,1.66534,0.43898,1.1663,0.000391546,0.000391546,0.000391546
112,540.251,0.55629,1.21021,0.48923,0.9912,0.95716,0.89657,0.96504,0.81479,0.95716,0.89657,0.95756,0.71143,0.67238,1.66783,0.46014,1.17351,0.000382115,0.000382115,0.000382115
113,545.035,0.55021,1.21893,0.58362,1.02728,0.95415,0.95187,0.97481,0.82299,0.95415,0.95187,0.95857,0.73054,0.63519,1.59283,0.43165,1.14154,0.000372683,0.000372683,0.000372683
114,549.81,0.51762,1.10318,0.42292,1.00556,0.94626,0.93789,0.97597,0.82009,0.94626,0.93789,0.96648,0.73684,0.643,1.63207,0.4442,1.13027,0.000363252,0.000363252,0.000363252
115,554.668,0.55175,1.07065,0.45482,1.00916,0.94601,0.91837,0.97603,0.82451,0.94601,0.91837,0.96592,0.72187,0.65096,1.68701,0.43546,1.14616,0.00035382,0.00035382,0.00035382
116,559.453,0.55252,1.15297,0.42649,0.9998,0.87704,0.93465,0.9661,0.81739,0.87704,0.93465,0.96522,0.70962,0.67272,1.75305,0.47919,1.16438,0.000344389,0.000344389,0.000344389
117,564.249,0.54275,1.19911,0.41717,1.04245,0.96232,0.94718,0.97597,0.82445,0.96232,0.94718,0.96651,0.71918,0.64119,1.78594,0.40405,1.14134,0.000334958,0.000334958,0.000334958
118,569.013,0.56271,1.18632,0.47983,1.02195,0.96137,0.94749,0.9779,0.822,0.96137,0.94749,0.96809,0.7222,0.62841,1.81273,0.37612,1.12743,0.000325526,0.000325526,0.000325526
119,573.87,0.55617,1.17464,0.43533,0.9897,0.97167,0.95286,0.97342,0.82664,0.97167,0.95286,0.96907,0.73519,0.63297,1.76146,0.37422,1.12993,0.000316095,0.000316095,0.000316095
120,578.676,0.57143,1.14429,0.4635,0.99936,0.98053,0.95282,0.97248,0.82654,0.98053,0.95282,0.96854,0.7289,0.62491,1.72435,0.38112,1.11656,0.000306663,0.000306663,0.000306663
121,583.382,0.4954,1.11542,0.40305,0.97789,0.98355,0.94323,0.97688,0.83383,0.98355,0.94323,0.96658,0.72282,0.60628,1.697,0.38165,1.10958,0.000297232,0.000297232,0.000297232
122,588.131,0.53122,1.15173,0.41932,0.99387,0.97289,0.94953,0.97447,0.82942,0.97289,0.94953,0.96567,0.72902,0.60415,1.69357,0.39555,1.08991,0.000287801,0.000287801,0.000287801
123,592.978,0.55434,1.16443,0.41697,0.97815,0.96499,0.94887,0.97575,0.84127,0.96499,0.94887,0.97575,0.74011,0.60679,1.75087,0.36759,1.11063,0.000278369,0.000278369,0.000278369
124,597.765,0.56369,1.18514,0.45473,1.0091,0.96552,0.93902,0.98301,0.84447,0.96552,0.93902,0.97332,0.73781,0.60357,1.61388,0.38832,1.10107,0.000268938,0.000268938,0.000268938
125,602.45,0.51022,1.07216,0.40031,0.96693,0.96473,0.94351,0.97435,0.82419,0.96473,0.94351,0.97435,0.73452,0.62411,1.5815,0.39166,1.1291,0.000259506,0.000259506,0.000259506
126,607.194,0.53464,1.18509,0.40252,0.98986,0.97413,0.94326,0.98203,0.83433,0.97413,0.94326,0.97261,0.72923,0.62257,1.60291,0.37686,1.14512,0.000250075,0.000250075,0.000250075
127,611.856,0.55877,1.24093,0.41566,0.96328,0.96313,0.95162,0.97801,0.82935,0.96313,0.95162,0.97208,0.72938,0.64692,1.64289,0.39984,1.15123,0.000240644,0.000240644,0.000240644
128,616.645,0.54127,1.10802,0.41678,0.97232,0.96244,0.94563,0.98469,0.8244,0.96244,0.94563,0.97419,0.72337,0.66124,1.62267,0.39609,1.15896,0.000231212,0.000231212,0.000231212
129,621.382,0.54674,1.09129,0.4353,1.00422,0.96243,0.95238,0.97967,0.83015,0.96243,0.95238,0.96948,0.71825,0.63893,1.6066,0.3871,1.14198,0.000221781,0.000221781,0.000221781
