epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,617.716,0.95045,0.90039,1.37883,0.94529,0.91168,0.97513,0.71033,1.04347,0.67116,1.5687,0.000945641,0.000945641,0.000945641
43,632.038,0.902,0.82681,1.33464,0.87493,0.90996,0.96592,0.73594,0.9156,0.71671,1.41997,0.000933851,0.000933851,0.000933851
44,646.63,0.9722,0.8908,1.39046,0.82151,0.87862,0.95131,0.74204,0.92934,0.8349,1.44279,0.000922062,0.000922062,0.000922062
45,661.333,1.0066,0.92872,1.48146,0.91509,0.90755,0.96483,0.7415,0.94519,0.69904,1.4238,0.000910273,0.000910273,0.000910273
46,675.24,0.9201,0.81745,1.36119,0.93279,0.87422,0.95892,0.73552,1.0063,0.66889,1.45691,0.000898484,0.000898484,0.000898484
47,689.602,0.9317,0.7866,1.33494,0.9089,0.90633,0.9669,0.75602,0.92557,0.64957,1.41204,0.000886694,0.000886694,0.000886694
48,703.59,0.95657,0.84662,1.35799,0.8756,0.90597,0.96141,0.73009,1.02942,0.73403,1.50066,0.000874905,0.000874905,0.000874905
49,718.841,0.8782,0.80361,1.39571,0.91205,0.91833,0.9606,0.74491,0.92158,0.66775,1.45142,0.000863116,0.000863116,0.000863116
50,733.693,0.8928,0.78942,1.3564,0.89433,0.8835,0.95431,0.71074,0.98557,0.69301,1.43285,0.000851327,0.000851327,0.000851327
51,748.671,0.93794,0.83698,1.46732,0.91456,0.92953,0.95759,0.72497,0.98465,0.6562,1.51708,0.000839537,0.000839537,0.000839537
52,763.005,0.85831,0.76593,1.32766,0.92934,0.84155,0.95264,0.70497,0.97607,0.72931,1.47417,0.000827748,0.000827748,0.000827748
53,777.779,0.85858,0.77903,1.31214,0.94891,0.96428,0.98701,0.76491,0.84122,0.55955,1.37059,0.000815959,0.000815959,0.000815959
54,792.279,0.90233,0.77017,1.38458,0.97265,0.93234,0.97986,0.76027,0.89586,0.59074,1.39153,0.00080417,0.00080417,0.00080417
55,807.211,0.88086,0.79422,1.38028,0.97324,0.95449,0.97722,0.76221,0.88366,0.59034,1.3868,0.00079238,0.00079238,0.00079238
56,821.924,0.82018,0.72436,1.28698,0.97804,0.92338,0.98297,0.78622,0.86519,0.56072,1.367,0.000780591,0.000780591,0.000780591
57,836.534,0.86524,0.75803,1.32217,0.85604,0.85913,0.9046,0.7103,0.86956,0.69401,1.37699,0.000768802,0.000768802,0.000768802
58,851.678,0.83132,0.76245,1.37213,0.88089,0.92581,0.97038,0.76886,0.88009,0.59596,1.38106,0.000757013,0.000757013,0.000757013
59,866.08,0.83856,0.73043,1.31146,0.96079,0.87209,0.97437,0.74571,0.94288,0.66988,1.47088,0.000745223,0.000745223,0.000745223
60,880.875,0.78924,0.72103,1.22331,0.92613,0.90524,0.97268,0.75301,0.91511,0.59735,1.39837,0.000733434,0.000733434,0.000733434
61,895.958,0.85127,0.77112,1.32726,0.89996,0.94708,0.98262,0.76322,0.90334,0.57189,1.40735,0.000721645,0.000721645,0.000721645
62,910.571,0.87415,0.8497,1.36297,0.94733,0.92144,0.98181,0.78539,0.80124,0.54318,1.29144,0.000709856,0.000709856,0.000709856
63,925.303,0.80225,0.70712,1.26828,0.95541,0.96081,0.98277,0.78963,0.81103,0.52292,1.33782,0.000698066,0.000698066,0.000698066
64,939.697,0.78783,0.66491,1.28949,0.94219,0.93879,0.97769,0.77472,0.87854,0.54556,1.37532,0.000686277,0.000686277,0.000686277
65,954.88,0.83613,0.68241,1.30637,0.96348,0.93876,0.98398,0.77485,0.86642,0.53427,1.37199,0.000674488,0.000674488,0.000674488
66,969.868,0.80025,0.67643,1.29793,0.95417,0.94603,0.98392,0.79019,0.87731,0.55448,1.40721,0.000662699,0.000662699,0.000662699
67,983.958,0.77345,0.65631,1.24572,0.95203,0.9303,0.97191,0.76147,0.91189,0.5794,1.42796,0.000650909,0.000650909,0.000650909
68,998.197,0.79852,0.63357,1.26716,0.92665,0.90566,0.96419,0.76706,0.87632,0.57344,1.42293,0.00063912,0.00063912,0.00063912
69,1012.3,0.73928,0.60922,1.23153,0.94664,0.98564,0.99067,0.77492,0.88287,0.51144,1.34655,0.000627331,0.000627331,0.000627331
70,1027.56,0.74792,0.61642,1.23766,0.95186,0.96578,0.98272,0.7805,0.85387,0.5118,1.36165,0.000615542,0.000615542,0.000615542
71,1042.64,0.80992,0.6429,1.26851,0.94039,0.96664,0.98743,0.80687,0.78896,0.46608,1.30315,0.000603752,0.000603752,0.000603752
72,1056.82,0.76109,0.66904,1.24213,0.94951,0.96494,0.98383,0.80836,0.79166,0.46385,1.3209,0.000591963,0.000591963,0.000591963
73,1071.18,0.78711,0.62828,1.29966,0.94884,0.98003,0.98784,0.81898,0.77795,0.49166,1.29136,0.000580174,0.000580174,0.000580174
74,1086.47,0.72442,0.645,1.22942,0.97367,0.94879,0.99044,0.80065,0.78777,0.4823,1.28345,0.000568385,0.000568385,0.000568385
75,1101.43,0.75296,0.61893,1.31402,0.93519,0.95897,0.97708,0.7833,0.83464,0.48642,1.35285,0.000556595,0.000556595,0.000556595
76,1115.66,0.7364,0.60765,1.21472,0.95518,0.98718,0.99067,0.78791,0.867,0.44513,1.36792,0.000544806,0.000544806,0.000544806
77,1130.92,0.76637,0.61425,1.23536,0.95196,0.96484,0.9849,0.81364,0.79552,0.45312,1.29673,0.000533017,0.000533017,0.000533017
78,1146.06,0.69831,0.54424,1.23303,0.97647,0.97986,0.98801,0.81371,0.76742,0.4536,1.26401,0.000521228,0.000521228,0.000521228
79,1158.76,0.72077,0.58673,1.21204,0.96005,0.93034,0.9838,0.81895,0.7568,0.44926,1.29414,0.000509438,0.000509438,0.000509438
80,1173.46,0.72726,0.55173,1.20342,0.94956,0.96245,0.98895,0.81847,0.7666,0.44557,1.28481,0.000497649,0.000497649,0.000497649
81,1188.55,0.71304,0.56858,1.19301,0.96642,0.9791,0.9898,0.79024,0.78877,0.43734,1.28233,0.00048586,0.00048586,0.00048586
82,1203.31,0.77635,0.67359,1.26897,0.95109,0.97284,0.98371,0.80154,0.80058,0.44497,1.30563,0.000474071,0.000474071,0.000474071
83,1217.45,0.77847,0.5964,1.2313,0.93031,0.97399,0.98441,0.76892,0.86157,0.49412,1.31087,0.000462281,0.000462281,0.000462281
84,1233.28,0.69281,0.5666,1.23725,0.93855,0.9812,0.98729,0.80326,0.81326,0.48291,1.25567,0.000450492,0.000450492,0.000450492
