epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
128,923.438,0.65945,1.27438,0.70558,0.97115,0.96916,0.95238,0.97291,0.82839,0.95602,0.94048,0.96114,0.70226,0.90236,2.9939,0.80076,1.15655,0.000530659,0.000530659,0.000530659
129,930.587,0.6423,1.35849,0.70657,0.98256,0.9692,0.9385,0.97699,0.8225,0.9601,0.93558,0.95783,0.70794,0.92364,2.98312,0.81987,1.17569,0.000523586,0.000523586,0.000523586
130,937.674,0.639,1.24937,0.69519,0.98058,0.96615,0.94048,0.98123,0.82267,0.95929,0.93565,0.96556,0.71661,0.93223,3.16169,0.84062,1.1821,0.000516512,0.000516512,0.000516512
131,944.833,0.65737,1.37043,0.72459,0.99427,0.97401,0.94828,0.98056,0.80769,0.96101,0.93637,0.96786,0.71716,0.92087,2.87522,0.77933,1.17344,0.000509438,0.000509438,0.000509438
132,952.023,0.63951,1.24221,0.69366,0.9658,0.99218,0.95982,0.98173,0.81764,0.96687,0.93601,0.96256,0.71526,0.92747,2.93738,0.79952,1.17271,0.000502365,0.000502365,0.000502365
133,959.172,0.62015,1.2924,0.6691,0.96408,0.97656,0.96192,0.97882,0.82057,0.96374,0.95011,0.96891,0.70453,0.92757,2.94729,0.78986,1.15092,0.000495291,0.000495291,0.000495291
134,966.329,0.68673,1.37861,0.72227,1.01025,0.97982,0.94501,0.98107,0.82164,0.96692,0.93313,0.96418,0.70629,0.91629,2.8133,0.80099,1.13623,0.000488218,0.000488218,0.000488218
135,973.466,0.6597,1.24535,0.69456,0.98614,0.98607,0.94215,0.9854,0.81277,0.97292,0.93094,0.96511,0.69748,0.94816,2.9035,0.80416,1.18605,0.000481144,0.000481144,0.000481144
136,980.594,0.61507,1.19683,0.64485,0.9754,0.98977,0.96469,0.98607,0.82754,0.9769,0.95281,0.96648,0.71049,0.92271,2.93812,0.78242,1.17058,0.000474071,0.000474071,0.000474071
137,987.678,0.66314,1.34301,0.73674,0.99986,0.98313,0.96079,0.98603,0.83245,0.97373,0.93267,0.96836,0.71913,0.88517,2.9602,0.74445,1.15294,0.000466997,0.000466997,0.000466997
138,994.844,0.6431,1.27626,0.68443,0.97373,0.98405,0.94934,0.97471,0.82109,0.97076,0.93751,0.96813,0.71282,0.90166,3.12999,0.78721,1.16597,0.000459924,0.000459924,0.000459924
139,1001.96,0.66205,1.31105,0.66166,1.00033,0.98417,0.95238,0.97246,0.82551,0.9709,0.94048,0.96677,0.70631,0.90114,3.10705,0.78309,1.16456,0.00045285,0.00045285,0.00045285
140,1009.17,0.6132,1.26496,0.64431,0.98168,0.98391,0.95238,0.97514,0.81408,0.97053,0.94048,0.96064,0.70878,0.91965,3.06586,0.77254,1.1848,0.000445777,0.000445777,0.000445777
141,1016.32,0.66963,1.3429,0.71832,0.98756,0.98745,0.95282,0.97574,0.81471,0.97417,0.94099,0.95991,0.7052,0.93596,3.08972,0.7503,1.2064,0.000438703,0.000438703,0.000438703
142,1023.47,0.58907,1.24258,0.67502,0.95609,0.993,0.95238,0.97514,0.81836,0.97971,0.94048,0.95815,0.70811,0.92678,2.95771,0.72311,1.20556,0.000431629,0.000431629,0.000431629
143,1030.56,0.58803,1.19531,0.61295,0.95987,0.98398,0.95107,0.98335,0.82981,0.97051,0.93935,0.96177,0.72588,0.88989,2.78736,0.73215,1.1675,0.000424556,0.000424556,0.000424556
144,1037.72,0.58677,1.27355,0.65286,0.95631,0.97944,0.97246,0.97626,0.81776,0.96649,0.96059,0.96014,0.70738,0.89331,2.80858,0.71258,1.16607,0.000417482,0.000417482,0.000417482
145,1044.83,0.62175,1.28119,0.66739,0.96946,0.99351,0.95306,0.9842,0.82107,0.98016,0.94117,0.96139,0.71146,0.88542,2.90123,0.71382,1.17414,0.000410409,0.000410409,0.000410409
146,1051.91,0.60282,1.20535,0.61936,0.96632,0.97564,0.95345,0.98551,0.82119,0.96236,0.94155,0.96929,0.70693,0.89847,3.03986,0.76641,1.1831,0.000403335,0.000403335,0.000403335
147,1059.11,0.60838,1.19598,0.67466,0.96294,0.98095,0.96235,0.97743,0.82684,0.96771,0.9505,0.96892,0.71972,0.90398,3.15537,0.79242,1.18372,0.000396262,0.000396262,0.000396262
148,1066.16,0.60621,1.1512,0.62622,0.96391,0.98043,0.95035,0.97661,0.83212,0.96687,0.93896,0.969,0.71912,0.88556,3.30246,0.73154,1.16442,0.000389188,0.000389188,0.000389188
149,1073.31,0.60838,1.25425,0.67941,0.96616,0.95824,0.96974,0.98604,0.82928,0.94008,0.95238,0.97075,0.72185,0.88522,3.3429,0.74545,1.15436,0.000382115,0.000382115,0.000382115
150,1080.48,0.61725,1.2423,0.65178,0.97627,0.97443,0.94048,0.97368,0.82275,0.96106,0.92857,0.96865,0.71621,0.87627,3.27151,0.77145,1.15208,0.000375041,0.000375041,0.000375041
151,1087.58,0.60074,1.18748,0.62672,0.95761,0.97641,0.94048,0.97296,0.83091,0.96295,0.92857,0.9686,0.72653,0.87519,3.10484,0.77033,1.15653,0.000367967,0.000367967,0.000367967
152,1094.81,0.63466,1.244,0.65897,0.9487,0.98156,0.94048,0.98141,0.84022,0.96744,0.92857,0.96468,0.72506,0.86696,3.07884,0.73879,1.14515,0.000360894,0.000360894,0.000360894
153,1102.07,0.57656,1.16057,0.63951,0.96178,0.95629,0.96739,0.98007,0.83376,0.94359,0.95549,0.96417,0.71676,0.87723,3.13396,0.7388,1.13956,0.00035382,0.00035382,0.00035382
154,1109.34,0.61046,1.25506,0.67057,0.96847,0.97094,0.97487,0.97706,0.84033,0.95808,0.9631,0.97001,0.7292,0.85854,3.33954,0.73837,1.12547,0.000346747,0.000346747,0.000346747
155,1116.62,0.61888,1.1928,0.64735,0.96763,0.97125,0.96295,0.97647,0.84613,0.95838,0.95114,0.96981,0.72248,0.8622,3.51992,0.74881,1.13219,0.000339673,0.000339673,0.000339673
156,1123.86,0.56023,1.17227,0.6331,0.94949,0.97231,0.94931,0.97503,0.84478,0.95936,0.93745,0.97108,0.72801,0.85296,3.397,0.75592,1.1299,0.0003326,0.0003326,0.0003326
157,1131.18,0.57559,1.25734,0.6123,0.94867,0.98476,0.92992,0.9748,0.83945,0.96621,0.93581,0.97122,0.73156,0.85852,3.34434,0.76362,1.13247,0.000325526,0.000325526,0.000325526
158,1138.37,0.58197,1.21611,0.5999,0.95436,0.98488,0.93315,0.98031,0.8384,0.94508,0.94724,0.96381,0.73184,0.86303,3.25494,0.74817,1.13704,0.000318453,0.000318453,0.000318453
159,1145.55,0.5944,1.10513,0.58906,0.94895,0.99042,0.93607,0.98258,0.83946,0.97706,0.92422,0.96474,0.72578,0.8558,3.23152,0.71843,1.14025,0.000311379,0.000311379,0.000311379
160,1152.68,0.58424,1.16862,0.64099,0.95932,0.99277,0.93221,0.98017,0.84135,0.97949,0.9203,0.96419,0.71787,0.84533,3.12509,0.75256,1.13585,0.000304306,0.000304306,0.000304306
161,1159.74,0.56765,1.22959,0.60753,0.95759,0.98411,0.93236,0.97578,0.84514,0.97082,0.92046,0.96196,0.72007,0.84304,3.07224,0.75193,1.13223,0.000297232,0.000297232,0.000297232
162,1166.89,0.62661,1.24338,0.65807,0.97565,0.9812,0.9318,0.97544,0.84053,0.96791,0.91989,0.96325,0.71831,0.82118,3.09727,0.73307,1.13656,0.000290158,0.000290158,0.000290158
163,1174.02,0.57566,1.1343,0.60637,0.96568,0.96706,0.93915,0.97518,0.84075,0.95316,0.928,0.95262,0.71245,0.82312,3.07728,0.7442,1.1322,0.000283085,0.000283085,0.000283085
164,1181.11,0.58329,1.1889,0.60382,0.95714,0.96098,0.96199,0.97698,0.83688,0.96432,0.91904,0.96127,0.71221,0.8384,3.02556,0.74158,1.13563,0.000276011,0.000276011,0.000276011
165,1188.24,0.62531,1.1879,0.6363,0.9643,0.95564,0.97577,0.97733,0.84036,0.94281,0.96387,0.97059,0.72031,0.85117,2.98602,0.7147,1.14166,0.000268938,0.000268938,0.000268938
166,1195.36,0.57688,1.14744,0.62368,0.94789,0.96489,0.97085,0.97733,0.85057,0.95179,0.95897,0.97087,0.72626,0.8429,2.98207,0.72067,1.1237,0.000261864,0.000261864,0.000261864
167,1202.56,0.60399,1.18421,0.62871,0.96913,0.96903,0.96175,0.97627,0.84746,0.9558,0.94992,0.96927,0.72093,0.84414,3.12771,0.6768,1.11212,0.000254791,0.000254791,0.000254791
168,1209.74,0.56697,1.13346,0.57064,0.95598,0.96533,0.96429,0.97696,0.84549,0.95225,0.95238,0.9691,0.71519,0.8381,3.28002,0.67765,1.1104,0.000247717,0.000247717,0.000247717
169,1216.83,0.567,1.15651,0.62855,0.96199,0.96019,0.96861,0.97736,0.84119,0.95547,0.94208,0.96123,0.72195,0.86037,3.36601,0.72018,1.12104,0.000240644,0.000240644,0.000240644
170,1223.99,0.59074,1.17607,0.6192,0.95674,0.9432,0.97292,0.97761,0.83564,0.95197,0.94048,0.96245,0.72997,0.87442,3.32221,0.76974,1.12481,0.00023357,0.00023357,0.00023357
171,1231.11,0.57686,1.13811,0.60657,0.95509,0.94507,0.96915,0.97671,0.8394,0.94573,0.94048,0.96266,0.72074,0.85272,3.23709,0.73165,1.11747,0.000226497,0.000226497,0.000226497
172,1238.28,0.54531,1.12658,0.59903,0.96294,0.95813,0.9458,0.97567,0.84667,0.94525,0.93389,0.97039,0.72277,0.85368,3.17531,0.74935,1.12535,0.000219423,0.000219423,0.000219423
173,1245.42,0.56341,1.12995,0.58531,0.969,0.96957,0.93808,0.9769,0.8424,0.95642,0.92617,0.97162,0.73046,0.86652,3.08412,0.74645,1.13626,0.000212349,0.000212349,0.000212349
174,1252.6,0.57133,1.16641,0.60198,0.96176,0.97433,0.958,0.9828,0.84944,0.96129,0.9461,0.97252,0.73497,0.8735,3.09652,0.73887,1.14927,0.000205276,0.000205276,0.000205276
175,1259.88,0.55716,1.15335,0.61103,0.94479,0.97377,0.97253,0.98447,0.84452,0.96079,0.96063,0.97212,0.74079,0.85708,3.21854,0.66077,1.14705,0.000198202,0.000198202,0.000198202
176,1267.1,0.54761,1.11518,0.56011,0.94013,0.98615,0.95761,0.97698,0.84071,0.97304,0.9457,0.97139,0.72684,0.85694,3.18378,0.67106,1.15129,0.000191129,0.000191129,0.000191129
177,1274.18,0.5599,1.20164,0.57475,0.93925,0.98574,0.96968,0.97724,0.83526,0.9727,0.95784,0.97152,0.72919,0.87683,3.06729,0.67993,1.1702,0.000184055,0.000184055,0.000184055
178,1281.26,0.54794,1.104,0.5391,0.95483,0.99219,0.9507,0.97671,0.84549,0.9789,0.93888,0.97048,0.7305,0.87125,2.91871,0.68011,1.16736,0.000176982,0.000176982,0.000176982
179,1288.41,0.53971,1.12471,0.58281,0.92971,0.98495,0.95238,0.97661,0.83883,0.97178,0.94048,0.97133,0.7273,0.86806,2.89865,0.66929,1.15914,0.000169908,0.000169908,0.000169908
180,1295.59,0.56727,1.17565,0.59574,0.95824,0.96189,0.97228,0.97663,0.84351,0.9489,0.96038,0.97188,0.72956,0.85951,2.94423,0.65492,1.15996,0.000162835,0.000162835,0.000162835
181,1302.8,0.55934,1.14694,0.57409,0.9521,0.97408,0.97127,0.97674,0.83583,0.96093,0.95938,0.9713,0.72672,0.86238,2.99423,0.64613,1.16497,0.000155761,0.000155761,0.000155761
182,1309.91,0.55341,1.17278,0.58137,0.9478,0.97471,0.97167,0.97715,0.84148,0.9617,0.95988,0.97143,0.72423,0.87932,2.97193,0.65705,1.17893,0.000148687,0.000148687,0.000148687
183,1317.05,0.54344,1.09612,0.56154,0.94508,0.99036,0.95692,0.97733,0.83895,0.96214,0.95988,0.97161,0.72351,0.89197,3.00562,0.66186,1.18388,0.000141614,0.000141614,0.000141614
184,1324.23,0.53904,1.12014,0.59878,0.92189,0.99354,0.95398,0.97718,0.84073,0.98027,0.94208,0.97134,0.73097,0.88077,3.12684,0.65056,1.17761,0.00013454,0.00013454,0.00013454
185,1331.41,0.52255,1.12657,0.56567,0.93185,0.98234,0.97193,0.97733,0.83656,0.96936,0.96008,0.97064,0.72816,0.87157,3.15564,0.64157,1.17732,0.000127467,0.000127467,0.000127467
186,1338.52,0.53693,1.17385,0.603,0.94978,0.98347,0.97241,0.97773,0.83939,0.97052,0.96051,0.97052,0.7314,0.86802,3.1408,0.64335,1.17392,0.000120393,0.000120393,0.000120393
187,1345.56,0.55323,1.10072,0.58405,0.93764,0.98468,0.97195,0.97808,0.84093,0.97161,0.96007,0.96564,0.72928,0.86923,3.13673,0.66293,1.16896,0.00011332,0.00011332,0.00011332
188,1352.67,0.55129,1.15147,0.58019,0.94948,0.98319,0.97034,0.9786,0.83745,0.9701,0.9585,0.96719,0.7281,0.86533,3.12321,0.664,1.16441,0.000106246,0.000106246,0.000106246
189,1359.85,0.54449,1.13626,0.55333,0.94383,0.97817,0.97053,0.97833,0.8397,0.96511,0.95868,0.97103,0.73508,0.86481,3.18031,0.66569,1.16393,9.91726e-05,9.91726e-05,9.91726e-05
190,1366.93,0.51415,1.05885,0.54472,0.94616,0.97869,0.97301,0.9782,0.83898,0.96574,0.96116,0.97119,0.72988,0.85472,3.19896,0.6603,1.15897,9.20991e-05,9.20991e-05,9.20991e-05
191,1375.6,0.38624,0.81896,0.394,0.87931,0.98126,0.97503,0.97808,0.83998,0.96838,0.96319,0.97086,0.72975,0.85126,3.23224,0.6537,1.15506,8.50255e-05,8.50255e-05,8.50255e-05
192,1382.72,0.37108,0.82236,0.38313,0.87161,0.98355,0.97537,0.97763,0.84595,0.9707,0.96355,0.97041,0.73379,0.85333,3.25842,0.65829,1.1554,7.7952e-05,7.7952e-05,7.7952e-05
193,1389.73,0.3848,0.81753,0.39496,0.87628,0.98477,0.97566,0.97706,0.84737,0.97192,0.96383,0.97018,0.72693,0.84754,3.27685,0.66338,1.15475,7.08784e-05,7.08784e-05,7.08784e-05
194,1396.77,0.39416,0.84514,0.39322,0.89749,0.98448,0.97534,0.97689,0.84655,0.97157,0.96348,0.97082,0.72705,0.83896,3.25339,0.64067,1.14874,6.38049e-05,6.38049e-05,6.38049e-05
195,1403.82,0.37962,0.82541,0.38739,0.89437,0.9837,0.97466,0.97698,0.85102,0.97077,0.96279,0.97114,0.73243,0.83443,3.24513,0.62575,1.14421,5.67313e-05,5.67313e-05,5.67313e-05
196,1410.86,0.37674,0.82174,0.38983,0.89573,0.98425,0.97522,0.97698,0.85377,0.97134,0.96336,0.97164,0.73716,0.83312,3.23949,0.61437,1.1385,4.96578e-05,4.96578e-05,4.96578e-05
197,1417.97,0.36468,0.8189,0.3824,0.88443,0.98408,0.97539,0.97733,0.85226,0.97117,0.96352,0.97258,0.73916,0.83401,3.24032,0.61353,1.13629,4.25842e-05,4.25842e-05,4.25842e-05
198,1425.05,0.35441,0.81215,0.38072,0.8735,0.98423,0.97367,0.97742,0.85081,0.97121,0.96184,0.97267,0.74289,0.83027,3.26886,0.61261,1.13458,3.55107e-05,3.55107e-05,3.55107e-05
199,1432.14,0.38403,0.81209,0.37795,0.88343,0.98384,0.9738,0.97773,0.85144,0.97081,0.96196,0.97349,0.74518,0.83058,3.24598,0.61849,1.13034,2.84371e-05,2.84371e-05,2.84371e-05
200,1439.2,0.36873,0.79817,0.36445,0.89358,0.98372,0.9736,0.97796,0.85253,0.97069,0.96176,0.97372,0.74394,0.83121,3.24244,0.62865,1.1314,2.13636e-05,2.13636e-05,2.13636e-05
