epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,745.632,1.43667,1.37235,1.82258,0.84035,0.87721,0.86695,0.5102,1.47369,1.0328,1.91032,0.0007294,0.0007294,0.0007294
43,762.572,1.44541,1.32751,1.82914,0.89868,0.86864,0.86452,0.53467,1.37721,0.95598,1.84502,0.0007228,0.0007228,0.0007228
44,779.639,1.40905,1.344,1.83327,0.888,0.84915,0.88857,0.49957,1.48414,0.95857,1.98274,0.0007162,0.0007162,0.0007162
45,796.493,1.45143,1.32845,1.87411,0.87195,0.86388,0.86854,0.54225,1.36426,0.9224,1.8634,0.0007096,0.0007096,0.0007096
46,813.597,1.47637,1.3542,1.84872,0.86361,0.87185,0.87855,0.52044,1.40744,0.96181,1.88479,0.000703,0.000703,0.000703
47,830.517,1.4056,1.29657,1.8597,0.87501,0.86493,0.88366,0.46712,1.60191,0.94154,2.02957,0.0006964,0.0006964,0.0006964
48,848.455,1.36041,1.24695,1.74224,0.83684,0.81403,0.84348,0.54979,1.32245,0.9509,1.81034,0.0006898,0.0006898,0.0006898
49,865.954,1.42656,1.35041,1.90521,0.84958,0.87698,0.84181,0.51754,1.38502,0.92125,1.87198,0.0006832,0.0006832,0.0006832
50,882.468,1.40841,1.31276,1.85393,0.78631,0.79254,0.80961,0.48464,1.42864,1.1387,1.93136,0.0006766,0.0006766,0.0006766
51,899.365,1.39388,1.23295,1.84917,0.92214,0.85375,0.92371,0.5572,1.41595,0.87822,1.82924,0.00067,0.00067,0.00067
52,917.819,1.38451,1.22654,1.80954,0.86079,0.91276,0.90734,0.47659,1.59922,1.07189,2.0183,0.0006634,0.0006634,0.0006634
53,933.861,1.38442,1.26455,1.79296,0.88831,0.8664,0.88587,0.57417,1.25437,1.00002,1.7412,0.0006568,0.0006568,0.0006568
54,950.474,1.35188,1.24918,1.79274,0.87853,0.86517,0.88098,0.53746,1.39558,0.88018,1.87057,0.0006502,0.0006502,0.0006502
55,968.935,1.43567,1.28087,1.87258,0.9002,0.85653,0.90962,0.55318,1.36161,0.89192,1.84487,0.0006436,0.0006436,0.0006436
56,987.362,1.39328,1.26517,1.7895,0.87598,0.81009,0.86698,0.50165,1.48316,0.93697,1.95787,0.000637,0.000637,0.000637
57,1005.27,1.35245,1.27612,1.84185,0.88715,0.89597,0.89164,0.55376,1.35738,0.84166,1.82612,0.0006304,0.0006304,0.0006304
58,1023.69,1.35145,1.27735,1.85865,0.89467,0.84066,0.87384,0.56542,1.2973,0.88471,1.81921,0.0006238,0.0006238,0.0006238
59,1040.81,1.31546,1.20912,1.73759,0.88988,0.83738,0.87762,0.57457,1.29858,0.87813,1.79244,0.0006172,0.0006172,0.0006172
60,1058.29,1.34159,1.28319,1.7143,0.89895,0.88052,0.87276,0.56307,1.31398,0.85449,1.82151,0.0006106,0.0006106,0.0006106
61,1075.68,1.36308,1.22379,1.7907,0.9391,0.87767,0.92373,0.53822,1.41445,0.85149,1.93436,0.000604,0.000604,0.000604
62,1092.95,1.38675,1.19699,1.83035,0.85582,0.88456,0.92449,0.56592,1.3625,0.88776,1.88399,0.0005974,0.0005974,0.0005974
63,1109.47,1.31746,1.19534,1.77263,0.83887,0.9022,0.87717,0.58875,1.28081,0.93454,1.79182,0.0005908,0.0005908,0.0005908
64,1127.33,1.36221,1.23618,1.83265,0.85375,0.89118,0.88974,0.57301,1.27167,0.93167,1.77527,0.0005842,0.0005842,0.0005842
65,1144.72,1.32144,1.1581,1.77119,0.87699,0.86003,0.89305,0.57833,1.27741,0.81867,1.76999,0.0005776,0.0005776,0.0005776
