epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,564.904,2.15322,1.60135,1.84333,0.8102,0.78429,0.82584,0.37185,2.56639,1.35654,2.61824,0.0007294,0.0007294,0.0007294
43,577.653,2.18479,1.63744,1.88185,0.77476,0.78411,0.79233,0.37471,2.47554,1.44359,2.51178,0.0007228,0.0007228,0.0007228
44,590.872,2.07801,1.63131,1.82915,0.68886,0.6991,0.65595,0.28819,2.50968,1.6457,2.54497,0.0007162,0.0007162,0.0007162
45,604.987,2.00767,1.50647,1.76542,0.80519,0.67974,0.75552,0.4713,2.22318,1.49099,2.34009,0.0007096,0.0007096,0.0007096
46,617.486,2.0687,1.52414,1.81759,0.83732,0.78634,0.80359,0.4665,2.36929,1.35791,2.47502,0.000703,0.000703,0.000703
47,631.242,2.08868,1.49726,1.83136,0.77151,0.78392,0.80113,0.42191,2.49268,1.38837,2.53424,0.0006964,0.0006964,0.0006964
48,645.484,2.13666,1.5744,1.89944,0.81434,0.7613,0.80773,0.42067,2.37872,1.31974,2.4517,0.0006898,0.0006898,0.0006898
49,659.02,2.13167,1.57562,1.85659,0.76661,0.74567,0.78502,0.44862,2.26405,1.3163,2.36478,0.0006832,0.0006832,0.0006832
50,672.814,2.07528,1.57152,1.81306,0.76706,0.78365,0.79386,0.45523,2.35076,1.28247,2.41748,0.0006766,0.0006766,0.0006766
51,685.665,2.06752,1.45628,1.75158,0.77954,0.74702,0.77295,0.3817,2.53536,1.41986,2.60352,0.00067,0.00067,0.00067
52,699.584,2.15696,1.5436,1.86677,0.78206,0.8146,0.82207,0.46416,2.34443,1.33666,2.40905,0.0006634,0.0006634,0.0006634
53,712.457,2.12919,1.44797,1.83372,0.8724,0.77219,0.83212,0.43357,2.5173,1.3576,2.56777,0.0006568,0.0006568,0.0006568
54,726.119,2.10018,1.50366,1.77179,0.7395,0.71393,0.73315,0.40301,2.26393,1.39572,2.38263,0.0006502,0.0006502,0.0006502
55,739.583,2.12284,1.53241,1.83437,0.85014,0.78151,0.81003,0.45081,2.27352,1.21413,2.38393,0.0006436,0.0006436,0.0006436
56,752.306,1.98768,1.39412,1.73348,0.87733,0.75035,0.85244,0.48125,2.26535,1.1227,2.41407,0.000637,0.000637,0.000637
57,765.55,2.12208,1.37481,1.76884,0.8599,0.74185,0.83535,0.39914,2.46331,1.32252,2.51335,0.0006304,0.0006304,0.0006304
58,779.018,2.07789,1.42695,1.73976,0.77949,0.76583,0.77314,0.38691,2.366,1.39233,2.44426,0.0006238,0.0006238,0.0006238
59,792.327,2.0094,1.43934,1.80822,0.84561,0.77025,0.81458,0.43211,2.36023,1.23721,2.42045,0.0006172,0.0006172,0.0006172
60,806.083,2.10015,1.5206,1.79786,0.86242,0.81908,0.85494,0.47732,2.32768,1.13882,2.41254,0.0006106,0.0006106,0.0006106
61,818.701,1.96484,1.40175,1.77267,0.78487,0.78634,0.80519,0.41917,2.41544,1.23193,2.52659,0.000604,0.000604,0.000604
62,832.9,2.03123,1.38416,1.76943,0.8936,0.83023,0.86461,0.48739,2.30199,1.06427,2.43794,0.0005974,0.0005974,0.0005974
63,845.31,2.05699,1.37685,1.78423,0.88697,0.86584,0.87301,0.52485,2.16489,1.00956,2.37565,0.0005908,0.0005908,0.0005908
64,857.612,2.05941,1.38328,1.75217,0.80072,0.77922,0.82136,0.37065,2.74233,1.30984,2.77998,0.0005842,0.0005842,0.0005842
65,871.857,2.05134,1.3996,1.78744,0.82993,0.85026,0.84252,0.49359,2.30231,1.11815,2.45062,0.0005776,0.0005776,0.0005776
66,885.495,1.97728,1.38134,1.78723,0.86827,0.8154,0.80752,0.37184,2.9064,1.20847,3.01036,0.000571,0.000571,0.000571
67,898.066,2.07135,1.38594,1.8015,0.87055,0.83717,0.85393,0.46921,2.40371,1.08368,2.56785,0.0005644,0.0005644,0.0005644
68,911.275,2.07949,1.35712,1.80179,0.85386,0.82404,0.85049,0.41916,2.59028,1.09462,2.70384,0.0005578,0.0005578,0.0005578
69,924.753,2.04451,1.36992,1.7544,0.80665,0.83454,0.84749,0.45287,2.37844,1.05948,2.49418,0.0005512,0.0005512,0.0005512
70,937.815,1.92324,1.34929,1.70642,0.8689,0.84769,0.8772,0.4816,2.35211,1.04508,2.42815,0.0005446,0.0005446,0.0005446
71,951.11,2.02968,1.36168,1.79862,0.87999,0.84629,0.86533,0.52006,2.19892,1.1038,2.26511,0.000538,0.000538,0.000538
72,963.162,1.99837,1.28174,1.64785,0.81727,0.80132,0.85168,0.50927,2.24222,1.13024,2.32452,0.0005314,0.0005314,0.0005314
73,977.127,1.95603,1.35965,1.79956,0.84244,0.84505,0.84749,0.4807,2.27982,1.11092,2.33157,0.0005248,0.0005248,0.0005248
74,990.836,1.92703,1.25609,1.73735,0.85089,0.85651,0.85845,0.50563,2.12007,1.16357,2.25475,0.0005182,0.0005182,0.0005182
75,1004.28,1.96839,1.24257,1.76389,0.838,0.85575,0.84732,0.50019,2.19234,1.12247,2.29855,0.0005116,0.0005116,0.0005116
76,1017.1,1.87174,1.22819,1.71026,0.79942,0.83142,0.81687,0.45422,2.27058,1.10733,2.3443,0.000505,0.000505,0.000505
77,1030.15,1.89577,1.23427,1.69589,0.83121,0.82271,0.84719,0.50642,2.14658,1.1001,2.26862,0.0004984,0.0004984,0.0004984
78,1043.31,1.91793,1.30379,1.76387,0.88689,0.83101,0.85367,0.50222,2.21711,1.13673,2.3029,0.0004918,0.0004918,0.0004918
79,1057.38,1.90966,1.27789,1.75924,0.91301,0.84361,0.85661,0.49998,2.29735,1.05751,2.37592,0.0004852,0.0004852,0.0004852
80,1070.98,1.96125,1.28955,1.76482,0.86261,0.8634,0.86222,0.4644,2.46063,1.1073,2.50767,0.0004786,0.0004786,0.0004786
81,1084.87,1.92739,1.25192,1.68805,0.90538,0.78247,0.8581,0.49694,2.26907,1.06076,2.36699,0.000472,0.000472,0.000472
82,1099.33,2.00402,1.3319,1.75966,0.75263,0.81617,0.80458,0.40784,2.51959,1.17804,2.53149,0.0004654,0.0004654,0.0004654
83,1111.69,1.97999,1.27923,1.72228,0.85128,0.82855,0.86436,0.48443,2.35462,1.06105,2.42707,0.0004588,0.0004588,0.0004588
84,1125.87,1.94293,1.23206,1.6903,0.88487,0.80447,0.86677,0.50538,2.25661,1.08483,2.39439,0.0004522,0.0004522,0.0004522
85,1139.91,1.92114,1.1946,1.74673,0.83302,0.84917,0.84442,0.43459,2.58827,1.05658,2.64366,0.0004456,0.0004456,0.0004456
86,1153.76,1.76123,1.16129,1.70887,0.75248,0.85579,0.82239,0.47391,2.25481,1.18314,2.35425,0.000439,0.000439,0.000439
87,1167.52,1.81705,1.18405,1.71305,0.81137,0.8382,0.82033,0.43381,2.45179,1.1572,2.50255,0.0004324,0.0004324,0.0004324
88,1179.97,1.94394,1.24378,1.68437,0.83849,0.8045,0.81207,0.43999,2.32452,1.18087,2.40065,0.0004258,0.0004258,0.0004258
89,1193.56,1.926,1.18965,1.66633,0.8392,0.82609,0.82753,0.47587,2.32211,1.13335,2.43165,0.0004192,0.0004192,0.0004192
90,1207.2,1.93873,1.23738,1.693,0.89064,0.86846,0.87,0.49798,2.38958,1.00246,2.50741,0.0004126,0.0004126,0.0004126
91,1221.43,1.86796,1.18354,1.67924,0.85008,0.85441,0.82754,0.46729,2.35768,1.02059,2.47006,0.000406,0.000406,0.000406
92,1234.41,1.85951,1.22291,1.67849,0.81321,0.85051,0.78089,0.42494,2.32566,1.14556,2.40736,0.0003994,0.0003994,0.0003994
93,1247.68,1.85335,1.19426,1.67606,0.84491,0.87084,0.82588,0.47602,2.17567,1.11394,2.27998,0.0003928,0.0003928,0.0003928
