epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
54,824.189,1.48926,1.25118,1.75323,0.87855,0.89365,0.89484,0.44488,1.60385,1.01463,2.04968,0.00073765,0.00073765,0.00073765
55,840.419,1.42988,1.18306,1.74673,0.83467,0.86053,0.8633,0.4908,1.40997,1.07001,1.9412,0.0007327,0.0007327,0.0007327
56,855.364,1.39824,1.17382,1.68134,0.90028,0.89362,0.88596,0.43252,1.69114,0.9292,2.14001,0.00072775,0.00072775,0.00072775
57,870.949,1.39377,1.1751,1.676,0.88359,0.82841,0.86475,0.53052,1.38371,0.9011,1.82261,0.0007228,0.0007228,0.0007228
58,886.988,1.44382,1.15406,1.79583,0.84353,0.8668,0.87056,0.51881,1.43473,0.95001,1.93214,0.00071785,0.00071785,0.00071785
59,901.669,1.39452,1.11434,1.67965,0.83747,0.8758,0.87251,0.51608,1.44404,0.90801,1.90347,0.0007129,0.0007129,0.0007129
60,917.088,1.38027,1.17395,1.61723,0.88399,0.90524,0.91075,0.53894,1.40169,0.89296,1.90461,0.00070795,0.00070795,0.00070795
61,932.653,1.43935,1.21485,1.66374,0.8849,0.77592,0.88052,0.47325,1.57068,0.97725,2.03661,0.000703,0.000703,0.000703
62,949.492,1.45419,1.24557,1.76022,0.79624,0.89474,0.86241,0.52382,1.4021,0.89226,1.90065,0.00069805,0.00069805,0.00069805
63,964.565,1.40918,1.16633,1.67772,0.90343,0.8631,0.88692,0.53185,1.48976,0.93802,1.98993,0.0006931,0.0006931,0.0006931
64,980.121,1.39595,1.14317,1.64921,0.78903,0.87177,0.87539,0.51791,1.45815,0.94367,1.97572,0.00068815,0.00068815,0.00068815
65,996.84,1.47532,1.26866,1.69704,0.74675,0.85013,0.80453,0.47314,1.46718,1.08989,1.99637,0.0006832,0.0006832,0.0006832
66,1012.19,1.35939,1.10152,1.6653,0.8947,0.86112,0.8925,0.524,1.48941,0.8698,1.96387,0.00067825,0.00067825,0.00067825
67,1027.79,1.33662,1.07372,1.66852,0.8155,0.89727,0.89361,0.54683,1.39736,0.82864,1.87476,0.0006733,0.0006733,0.0006733
68,1042.66,1.40345,1.17047,1.66826,0.87417,0.88502,0.88941,0.4343,1.76346,0.9701,2.24532,0.00066835,0.00066835,0.00066835
69,1058.6,1.30981,1.04086,1.60638,0.80881,0.84347,0.82695,0.48644,1.40622,0.98699,1.8955,0.0006634,0.0006634,0.0006634
70,1073.49,1.37212,1.14826,1.64531,0.87368,0.8875,0.88312,0.47507,1.62427,0.88826,2.09918,0.00065845,0.00065845,0.00065845
71,1088.92,1.39046,1.22843,1.68822,0.90492,0.89475,0.90629,0.54692,1.38297,0.81657,1.85153,0.0006535,0.0006535,0.0006535
72,1105.52,1.33034,1.1001,1.63459,0.83401,0.87388,0.89347,0.54383,1.36785,0.85101,1.84486,0.00064855,0.00064855,0.00064855
73,1122.04,1.36743,1.04481,1.64442,0.8899,0.87175,0.89866,0.54816,1.40509,0.82841,1.90416,0.0006436,0.0006436,0.0006436
74,1138.11,1.30708,1.04733,1.64216,0.89956,0.83074,0.88188,0.55118,1.3807,0.8248,1.86534,0.00063865,0.00063865,0.00063865
75,1153.28,1.35163,1.06049,1.68641,0.88062,0.85924,0.90068,0.51104,1.50983,0.86995,1.96867,0.0006337,0.0006337,0.0006337
76,1168.76,1.38304,1.08951,1.65489,0.86376,0.85575,0.89589,0.53396,1.4952,0.90337,1.99743,0.00062875,0.00062875,0.00062875
77,1185.53,1.40062,1.14493,1.63951,0.89535,0.86429,0.87325,0.46817,1.6771,0.93663,2.14371,0.0006238,0.0006238,0.0006238
78,1201.38,1.3165,1.06978,1.62961,0.88712,0.91582,0.89707,0.55944,1.28444,0.74541,1.76113,0.00061885,0.00061885,0.00061885
79,1215.88,1.29264,0.99284,1.56781,0.88261,0.87418,0.8863,0.50922,1.44162,0.83061,1.94063,0.0006139,0.0006139,0.0006139
80,1231.49,1.2469,0.98828,1.57256,0.83716,0.89446,0.88117,0.51811,1.37805,0.88562,1.91933,0.00060895,0.00060895,0.00060895
81,1247.74,1.27048,0.93078,1.5464,0.90401,0.9016,0.91445,0.52225,1.43247,0.79506,1.9494,0.000604,0.000604,0.000604
82,1263.4,1.36614,1.11849,1.63028,0.87606,0.92762,0.90963,0.58108,1.26771,0.79416,1.76255,0.00059905,0.00059905,0.00059905
83,1278.82,1.35239,1.05734,1.58497,0.89577,0.90239,0.90541,0.53393,1.37004,0.77173,1.85691,0.0005941,0.0005941,0.0005941
84,1295.34,1.34524,1.0151,1.66497,0.91554,0.93868,0.91165,0.55485,1.35628,0.71538,1.82159,0.00058915,0.00058915,0.00058915
85,1310.34,1.30366,0.98118,1.66614,0.92882,0.95379,0.91868,0.51051,1.52023,0.77341,1.98378,0.0005842,0.0005842,0.0005842
86,1326.41,1.29662,0.98445,1.59178,0.90866,0.91152,0.91045,0.58655,1.3327,0.76913,1.82251,0.00057925,0.00057925,0.00057925
87,1340.85,1.36441,1.08156,1.62955,0.88854,0.91249,0.91528,0.51579,1.46491,0.78179,1.95457,0.0005743,0.0005743,0.0005743
88,1355.6,1.30875,1.01103,1.59345,0.87923,0.89619,0.88454,0.52209,1.38039,0.82681,1.88141,0.00056935,0.00056935,0.00056935
89,1371.36,1.38197,1.06522,1.66294,0.88718,0.92339,0.90864,0.47011,1.64025,0.88069,2.12832,0.0005644,0.0005644,0.0005644
90,1387.67,1.3039,0.96119,1.59425,0.89192,0.90615,0.89485,0.58211,1.29166,0.8043,1.78877,0.00055945,0.00055945,0.00055945
91,1403.38,1.28982,0.99179,1.61393,0.92749,0.90524,0.92508,0.46011,1.67055,0.83014,2.21279,0.0005545,0.0005545,0.0005545
92,1418.33,1.31929,0.97278,1.58133,0.90109,0.87828,0.89747,0.54309,1.39524,0.78178,1.91595,0.00054955,0.00054955,0.00054955
93,1433.29,1.29579,1.0282,1.58315,0.89096,0.93253,0.90652,0.53558,1.39481,0.7877,1.91967,0.0005446,0.0005446,0.0005446
94,1449.89,1.24678,0.95588,1.53139,0.91895,0.90482,0.90585,0.56563,1.34561,0.71288,1.87618,0.00053965,0.00053965,0.00053965
95,1464.57,1.19183,0.89498,1.54052,0.91239,0.94742,0.94353,0.54964,1.43506,0.71085,1.93783,0.0005347,0.0005347,0.0005347
96,1478.95,1.19663,0.89656,1.55286,0.90831,0.94097,0.93697,0.62839,1.19456,0.67512,1.67539,0.00052975,0.00052975,0.00052975
97,1494.96,1.22738,0.90772,1.56184,0.92614,0.91867,0.93021,0.55349,1.40429,0.75276,1.86308,0.0005248,0.0005248,0.0005248
98,1511.25,1.23974,0.92195,1.58393,0.88904,0.9081,0.9195,0.62464,1.25247,0.72244,1.75352,0.00051985,0.00051985,0.00051985
99,1526.16,1.26927,0.95591,1.57269,0.93477,0.88098,0.91996,0.5857,1.31515,0.7403,1.8158,0.0005149,0.0005149,0.0005149
100,1540.66,1.24611,0.88503,1.53849,0.92078,0.87405,0.90606,0.61485,1.19784,0.75267,1.67537,0.00050995,0.00050995,0.00050995
101,1556.11,1.24277,0.89859,1.55557,0.89833,0.90541,0.93865,0.58528,1.35045,0.73625,1.79562,0.000505,0.000505,0.000505
102,1571.69,1.29966,1.0577,1.66696,0.83851,0.91532,0.93109,0.58452,1.30155,0.7358,1.79124,0.00050005,0.00050005,0.00050005
103,1587.51,1.39585,1.00148,1.61084,0.89173,0.91081,0.9074,0.56045,1.30977,0.71998,1.792,0.0004951,0.0004951,0.0004951
104,1602.98,1.26435,0.91425,1.62449,0.90754,0.89784,0.91872,0.54517,1.3737,0.75945,1.85928,0.00049015,0.00049015,0.00049015
105,1618.35,1.29201,1.00655,1.51228,0.91133,0.91883,0.93562,0.54108,1.39289,0.78257,1.8747,0.0004852,0.0004852,0.0004852
106,1634.06,1.27798,0.95432,1.57619,0.92964,0.91299,0.94205,0.55056,1.38494,0.74857,1.89151,0.00048025,0.00048025,0.00048025
107,1648.64,1.23459,0.87202,1.45977,0.93173,0.91238,0.93719,0.59558,1.29993,0.71847,1.80313,0.0004753,0.0004753,0.0004753
108,1664.94,1.29818,1.07416,1.62179,0.90612,0.90916,0.90268,0.61189,1.24076,0.71701,1.71912,0.00047035,0.00047035,0.00047035
109,1680.62,1.36321,1.04764,1.61453,0.92266,0.88159,0.91106,0.59989,1.28088,0.73731,1.76927,0.0004654,0.0004654,0.0004654
110,1696.54,1.15449,0.88826,1.50184,0.91028,0.89009,0.91805,0.57638,1.3706,0.75399,1.86741,0.00046045,0.00046045,0.00046045
111,1712.09,1.23036,0.88879,1.55233,0.89856,0.92099,0.93638,0.58738,1.31531,0.69863,1.81153,0.0004555,0.0004555,0.0004555
112,1727.52,1.257,0.91768,1.52537,0.91315,0.89408,0.90801,0.56886,1.33667,0.70309,1.84332,0.00045055,0.00045055,0.00045055
113,1743.68,1.21797,0.88451,1.56463,0.91288,0.88038,0.89987,0.59977,1.27537,0.74504,1.7873,0.0004456,0.0004456,0.0004456
114,1760.14,1.27736,1.1024,1.57251,0.90988,0.93235,0.92854,0.56534,1.36766,0.69095,1.88764,0.00044065,0.00044065,0.00044065
115,1775.33,1.22227,0.85399,1.51363,0.89567,0.90017,0.9166,0.59102,1.28221,0.67264,1.77835,0.0004357,0.0004357,0.0004357
116,1791.15,1.20651,0.86083,1.5171,0.88098,0.90954,0.91496,0.59508,1.30173,0.73626,1.7769,0.00043075,0.00043075,0.00043075
117,1807.48,1.21906,0.92878,1.54511,0.89501,0.90283,0.90881,0.60768,1.28501,0.6858,1.76967,0.0004258,0.0004258,0.0004258
118,1821.93,1.25599,0.98573,1.50557,0.84974,0.88147,0.89962,0.59243,1.28732,0.7423,1.78152,0.00042085,0.00042085,0.00042085
119,1837.13,1.18943,0.8439,1.51297,0.90702,0.86402,0.91794,0.55003,1.43332,0.74201,1.92819,0.0004159,0.0004159,0.0004159
120,1852.45,1.21746,0.87502,1.49763,0.90186,0.90756,0.93774,0.61488,1.28764,0.66317,1.77381,0.00041095,0.00041095,0.00041095
121,1868.43,1.17937,0.88044,1.53665,0.91119,0.91141,0.9384,0.59527,1.3396,0.70132,1.83898,0.000406,0.000406,0.000406
122,1883.27,1.19418,0.86348,1.46939,0.87101,0.9173,0.9228,0.57895,1.34505,0.71457,1.82302,0.00040105,0.00040105,0.00040105
123,1899.14,1.24927,0.89634,1.59627,0.88461,0.89784,0.92029,0.53213,1.47437,0.75502,1.95138,0.0003961,0.0003961,0.0003961
124,1914.77,1.17524,0.82364,1.46425,0.9005,0.93806,0.94223,0.59098,1.29767,0.67098,1.76734,0.00039115,0.00039115,0.00039115
125,1930.04,1.17174,0.82641,1.53187,0.90465,0.92931,0.94208,0.61352,1.20647,0.64218,1.70597,0.0003862,0.0003862,0.0003862
126,1945.53,1.15815,0.86128,1.49329,0.91889,0.93472,0.93395,0.63066,1.17403,0.62815,1.66177,0.00038125,0.00038125,0.00038125
127,1960.95,1.19811,0.91441,1.50072,0.91091,0.93783,0.92409,0.60389,1.20953,0.64969,1.67714,0.0003763,0.0003763,0.0003763
128,1977.07,1.23471,0.90194,1.53702,0.89924,0.92581,0.92696,0.61217,1.22864,0.67389,1.71901,0.00037135,0.00037135,0.00037135
129,1991.99,1.15419,0.80885,1.48702,0.89321,0.92548,0.92863,0.61967,1.22784,0.66377,1.73203,0.0003664,0.0003664,0.0003664
130,2007.49,1.19787,0.93788,1.50619,0.86475,0.92608,0.90987,0.6337,1.1429,0.64444,1.65415,0.00036145,0.00036145,0.00036145
131,2022.34,1.18439,0.84911,1.48484,0.92602,0.92581,0.93456,0.60783,1.29631,0.64836,1.7875,0.0003565,0.0003565,0.0003565
132,2038.18,1.10857,1.05929,1.40286,0.88925,0.90696,0.90611,0.63248,1.20025,0.64734,1.69093,0.00035155,0.00035155,0.00035155
133,2052.73,1.12946,0.79774,1.46849,0.85426,0.93432,0.91028,0.61475,1.23564,0.67692,1.72864,0.0003466,0.0003466,0.0003466
134,2067.6,1.16846,0.8338,1.47334,0.87319,0.92079,0.90874,0.61422,1.18733,0.67321,1.69204,0.00034165,0.00034165,0.00034165
135,2083.36,1.15867,0.79998,1.49437,0.90122,0.91418,0.91622,0.61953,1.1999,0.65993,1.68258,0.0003367,0.0003367,0.0003367
136,2099.05,1.16048,0.78802,1.49034,0.91742,0.93656,0.94059,0.58158,1.31629,0.66046,1.79894,0.00033175,0.00033175,0.00033175
137,2114.96,1.1677,0.80678,1.46644,0.90063,0.90744,0.9116,0.63615,1.16346,0.6289,1.65149,0.0003268,0.0003268,0.0003268
138,2129.85,1.19042,0.86087,1.48788,0.91324,0.91418,0.92048,0.61931,1.23529,0.65449,1.70725,0.00032185,0.00032185,0.00032185
139,2145.25,1.09546,0.73741,1.4198,0.90388,0.93939,0.92341,0.64026,1.20426,0.62283,1.6612,0.0003169,0.0003169,0.0003169
140,2161.35,1.12561,0.77099,1.46744,0.92175,0.95379,0.9526,0.64055,1.23809,0.63007,1.70665,0.00031195,0.00031195,0.00031195
141,2175.89,1.15213,0.85299,1.44225,0.92723,0.95379,0.96024,0.60971,1.27739,0.61957,1.7638,0.000307,0.000307,0.000307
142,2191.53,1.11796,0.77867,1.46627,0.90841,0.88881,0.92567,0.64181,1.1331,0.61633,1.62975,0.00030205,0.00030205,0.00030205
143,2207.16,1.04996,0.87999,1.43849,0.86622,0.91649,0.92315,0.62024,1.20793,0.65608,1.71997,0.0002971,0.0002971,0.0002971
144,2222.65,1.18667,0.87982,1.47489,0.85944,0.92114,0.91553,0.59336,1.25472,0.65996,1.77419,0.00029215,0.00029215,0.00029215
145,2238.86,1.16742,0.81669,1.49564,0.84693,0.92581,0.9191,0.63525,1.14502,0.65496,1.65846,0.0002872,0.0002872,0.0002872
146,2254.49,1.14839,0.81952,1.44311,0.87706,0.9217,0.92667,0.62451,1.22603,0.65424,1.74164,0.00028225,0.00028225,0.00028225
147,2269.42,1.15176,0.82995,1.45126,0.91448,0.89594,0.9354,0.64653,1.14672,0.66645,1.65643,0.0002773,0.0002773,0.0002773
148,2284.4,1.16376,0.85117,1.46806,0.92076,0.92603,0.93541,0.63242,1.18253,0.63763,1.70646,0.00027235,0.00027235,0.00027235
149,2299.03,1.07652,0.74865,1.38951,0.8893,0.93864,0.92868,0.62631,1.21642,0.62234,1.74266,0.0002674,0.0002674,0.0002674
150,2313.93,1.1087,0.7634,1.46621,0.91201,0.92815,0.92338,0.63236,1.18358,0.6145,1.69061,0.00026245,0.00026245,0.00026245
151,2329.58,1.14494,0.82221,1.47254,0.88112,0.93325,0.91742,0.61954,1.22641,0.64028,1.74976,0.0002575,0.0002575,0.0002575
152,2346.56,1.12343,0.78157,1.46388,0.88377,0.9369,0.91122,0.64751,1.12933,0.6141,1.64145,0.00025255,0.00025255,0.00025255
153,2361.86,1.0971,0.75563,1.43376,0.90562,0.94097,0.92441,0.61932,1.25087,0.6267,1.76272,0.0002476,0.0002476,0.0002476
154,2377.48,1.10644,0.78545,1.44016,0.88568,0.93473,0.91663,0.63154,1.18543,0.64635,1.69522,0.00024265,0.00024265,0.00024265
155,2392.98,1.16056,0.83725,1.47792,0.88752,0.92355,0.91502,0.64108,1.16518,0.65927,1.67076,0.0002377,0.0002377,0.0002377
156,2408.14,1.05433,0.74419,1.37626,0.90337,0.92529,0.9138,0.6294,1.16469,0.65371,1.67762,0.00023275,0.00023275,0.00023275
157,2423.99,1.0754,0.75541,1.41351,0.90143,0.91707,0.91171,0.63396,1.13169,0.62858,1.63833,0.0002278,0.0002278,0.0002278
158,2438.66,1.09026,0.72803,1.38936,0.90088,0.91916,0.9216,0.64803,1.10291,0.62131,1.6005,0.00022285,0.00022285,0.00022285
159,2454.37,1.11196,0.76968,1.48241,0.87481,0.91308,0.92379,0.65522,1.10489,0.6459,1.60658,0.0002179,0.0002179,0.0002179
160,2469.96,1.09672,0.75128,1.40443,0.87883,0.91715,0.92567,0.62006,1.1846,0.66258,1.68676,0.00021295,0.00021295,0.00021295
161,2484.66,1.20717,0.84503,1.43943,0.89725,0.92062,0.92288,0.63807,1.1151,0.66059,1.62032,0.000208,0.000208,0.000208
162,2499.59,1.10325,0.7793,1.42941,0.90419,0.9258,0.90848,0.62356,1.11586,0.65685,1.61471,0.00020305,0.00020305,0.00020305
163,2515.22,1.09207,0.72893,1.43724,0.88253,0.91919,0.88395,0.63014,1.07625,0.66041,1.57656,0.0001981,0.0001981,0.0001981
164,2531.06,1.07052,0.73065,1.44363,0.90295,0.91586,0.89045,0.59618,1.19129,0.67454,1.69176,0.00019315,0.00019315,0.00019315
165,2545.6,1.10438,0.73059,1.42375,0.90443,0.93023,0.90745,0.63395,1.12231,0.6476,1.63165,0.0001882,0.0001882,0.0001882
166,2561.19,1.08785,0.736,1.42979,0.91212,0.92606,0.92168,0.67255,1.07958,0.63186,1.58902,0.00018325,0.00018325,0.00018325
167,2576.58,1.06736,0.76352,1.40929,0.90392,0.91542,0.92609,0.6612,1.10675,0.63278,1.6041,0.0001783,0.0001783,0.0001783
168,2592.58,1.01178,0.67129,1.38704,0.88953,0.92812,0.91313,0.67083,1.06,0.62213,1.55643,0.00017335,0.00017335,0.00017335
169,2606.4,1.07456,0.72952,1.43789,0.90181,0.90427,0.89158,0.64691,1.06876,0.6419,1.57457,0.0001684,0.0001684,0.0001684
170,2622.39,1.07191,0.85663,1.41696,0.89892,0.91576,0.90128,0.63062,1.12322,0.65063,1.63196,0.00016345,0.00016345,0.00016345
171,2638.03,1.08031,0.73096,1.44137,0.88573,0.92079,0.89666,0.64256,1.05386,0.61684,1.56078,0.0001585,0.0001585,0.0001585
172,2653.83,1.16109,0.72014,1.36599,0.8761,0.92055,0.91193,0.65635,1.06444,0.58511,1.55917,0.00015355,0.00015355,0.00015355
173,2669.06,1.13692,0.73319,1.46133,0.87387,0.91078,0.91175,0.63704,1.12609,0.6026,1.61258,0.0001486,0.0001486,0.0001486
174,2685.5,1.08786,0.73528,1.45107,0.8739,0.92581,0.91402,0.64043,1.12586,0.63036,1.61303,0.00014365,0.00014365,0.00014365
175,2699.63,1.03922,0.71244,1.35207,0.89505,0.92367,0.912,0.62938,1.1304,0.62423,1.62397,0.0001387,0.0001387,0.0001387
176,2714.2,1.10801,0.74027,1.38724,0.89656,0.91307,0.90898,0.63455,1.13304,0.6285,1.62497,0.00013375,0.00013375,0.00013375
177,2729.48,1.05882,0.73695,1.35998,0.89814,0.93232,0.91889,0.6505,1.11192,0.60549,1.60141,0.0001288,0.0001288,0.0001288
178,2745.21,1.063,0.7114,1.35889,0.9067,0.9183,0.91802,0.64644,1.12151,0.59326,1.6045,0.00012385,0.00012385,0.00012385
179,2760.13,1.04006,0.72832,1.38486,0.90584,0.92112,0.91258,0.64787,1.08744,0.57409,1.56923,0.0001189,0.0001189,0.0001189
180,2775.23,1.07106,0.71658,1.41584,0.89307,0.91299,0.91335,0.65689,1.08683,0.57132,1.58222,0.00011395,0.00011395,0.00011395
181,2790.75,1.0518,0.69933,1.42341,0.87159,0.93752,0.91719,0.66015,1.08131,0.57056,1.58276,0.000109,0.000109,0.000109
182,2805.82,1.03658,0.71711,1.36534,0.90323,0.91574,0.91834,0.66971,1.05761,0.57522,1.55397,0.00010405,0.00010405,0.00010405
183,2820.25,1.02429,0.69749,1.38552,0.87811,0.93324,0.91563,0.65828,1.08034,0.58825,1.57244,9.91e-05,9.91e-05,9.91e-05
184,2836.69,1.05544,0.76748,1.39468,0.90044,0.89929,0.91028,0.65448,1.07974,0.59411,1.56529,9.415e-05,9.415e-05,9.415e-05
