epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
44,1392.35,1.38504,2.73219,10.6318,1.93815,0.83802,0.81555,0.87879,0.41857,0.87987,0.76403,0.8678,0.45226,1.82723,2.47826,8.43319,2.34785,0.00112484,0.00112484,0.00112484
45,1423.77,1.42028,2.77581,10.5567,1.94735,0.87902,0.64409,0.75787,0.35861,0.87902,0.64409,0.7494,0.35724,1.80078,2.94744,10.834,2.21768,0.00111776,0.00111776,0.00111776
46,1455.22,1.44741,2.68425,10.5218,1.95148,0.82144,0.82117,0.86828,0.43064,0.82232,0.82076,0.82866,0.38936,1.75439,2.80613,8.57485,2.19999,0.00111069,0.00111069,0.00111069
47,1486.6,1.4316,2.66232,10.0982,1.93077,0.73,0.90153,0.87269,0.46239,0.71489,0.8757,0.85071,0.42085,1.65109,2.72718,8.86389,2.09429,0.00110362,0.00110362,0.00110362
48,1518.06,1.46792,2.90286,10.7255,1.97182,0.85136,0.83984,0.90286,0.46736,0.8277,0.8635,0.87957,0.46145,1.66844,2.5663,7.66514,2.12776,0.00109654,0.00109654,0.00109654
49,1549.44,1.33442,2.70043,10.1209,1.83824,0.7781,0.79563,0.87211,0.42429,0.76062,0.78844,0.81695,0.42955,1.76361,2.68143,9.0027,2.27203,0.00108947,0.00108947,0.00108947
50,1580.84,1.31285,2.72001,10.2139,1.85785,0.81789,0.79885,0.89372,0.47561,0.78352,0.77504,0.86659,0.44861,1.58865,2.61188,8.88272,1.9582,0.0010824,0.0010824,0.0010824
51,1612.25,1.39394,2.73737,9.959,1.88799,0.80683,0.74194,0.8538,0.44432,0.80834,0.73827,0.83715,0.4369,1.6604,2.42185,9.08042,2.05075,0.00107532,0.00107532,0.00107532
52,1643.75,1.38785,2.66642,9.7218,1.89173,0.87376,0.73933,0.88384,0.49179,0.86746,0.72454,0.83286,0.42864,1.58272,2.67085,8.1076,2.02664,0.00106825,0.00106825,0.00106825
53,1675.15,1.35598,2.59357,9.84528,1.85734,0.77139,0.79747,0.83328,0.46361,0.76085,0.78598,0.82152,0.4289,1.58955,2.40692,9.16945,2.03094,0.00106118,0.00106118,0.00106118
54,1706.57,1.33546,2.75556,9.62817,1.85648,0.76847,0.83474,0.88313,0.48341,0.80897,0.78608,0.88496,0.48218,1.62546,2.40344,8.19717,2.13873,0.0010541,0.0010541,0.0010541
55,1738.14,1.38195,2.78179,10.2871,1.92423,0.84539,0.83589,0.90551,0.49866,0.84539,0.83589,0.90652,0.49915,1.59431,2.36077,7.667,2.01612,0.00104703,0.00104703,0.00104703
56,1769.69,1.40079,2.76268,9.8825,1.87754,0.86207,0.82337,0.9093,0.50458,0.86207,0.82337,0.89399,0.50947,1.64245,2.30015,7.73279,2.02174,0.00103995,0.00103995,0.00103995
57,1801.19,1.35635,2.67596,9.46373,1.85634,0.82076,0.81076,0.87889,0.47628,0.80769,0.79885,0.8518,0.45605,1.68734,2.56584,7.62685,2.15687,0.00103288,0.00103288,0.00103288
58,1832.5,1.33135,2.68514,9.19852,1.84637,0.84196,0.80601,0.89659,0.49425,0.82701,0.79417,0.88701,0.48717,1.62302,2.41007,7.58876,2.08296,0.00102581,0.00102581,0.00102581
59,1863.8,1.31669,2.62139,9.4413,1.81501,0.91496,0.84437,0.9383,0.51604,0.93207,0.82126,0.9132,0.49238,1.61233,2.37997,7,1.99705,0.00101873,0.00101873,0.00101873
